Activity Date,Instrument,Trans Code,Quantity,Price,Amount,Trade Type,Expiration Date,Strike
2022-06-02,CRWD,STC,9,10.0,89.97,Put,2022-06-03,130.0
2022-06-02,CRM,STC,1,11.0,10.98,Call,2022-06-03,200.0
2022-06-02,CRWD,BTO,1,10.0,-10.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,1,10.0,-10.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,6,10.0,-60.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,2,10.0,-20.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,9,10.0,-90.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,3,10.0,-30.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,10,10.0,-100.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,1,10.0,-10.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,3,10.0,-30.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,1,10.0,-10.0,Put,2022-06-03,130.0
2022-06-02,CRWD,BTO,12,10.0,-120.0,Put,2022-06-03,130.0
2022-06-02,CRM,STC,7,7.000000000000001,48.97,Call,2022-06-03,200.0
2022-06-02,GOOGL,STC,1,500.0,499.97,Call,2022-06-03,2400.0
2022-06-02,GOOGL,BTO,1,130.0,-130.0,Call,2022-06-03,2400.0
2022-06-01,SPY,OEXP,5,0.0,0.0,Call,2022-06-01,420.0
2022-06-01,NTAP,BTO,4,20.0,-80.0,Put,2022-06-03,60.0
2022-06-01,NTAP,BTO,6,20.0,-120.0,Put,2022-06-03,60.0
2022-06-01,NTAP,BTO,5,21.0,-105.0,Put,2022-06-03,60.0
2022-06-01,NTAP,BTO,5,21.0,-105.0,Put,2022-06-03,60.0
2022-06-01,NTAP,BTO,12,21.0,-252.0,Put,2022-06-03,60.0
2022-06-01,NTAP,BTO,4,24.0,-96.0,Put,2022-06-03,60.0
2022-06-01,CRWD,BTO,1,67.0,-67.0,Put,2022-06-03,130.0
2022-06-01,LULU,BTO,1,61.0,-61.0,Put,2022-06-03,225.0
2022-05-31,SPY,BTO,5,61.0,-305.0,Call,2022-06-01,420.0
2022-05-31,CRM,BTO,9,25.0,-225.0,Call,2022-06-03,200.0
2022-05-31,CRM,BTO,1,25.0,-25.0,Call,2022-06-03,200.0
2022-05-27,SPY,OEXP,5,0.0,0.0,Put,2022-05-27,400.0
2022-05-27,DKS,OEXP,5,0.0,0.0,Put,2022-05-27,45.0
2022-05-27,SHOP,STC,1,55.00000000000001,54.98,Call,2022-05-27,375.0
2022-05-27,SHOP,BTO,1,140.0,-140.0,Call,2022-05-27,375.0
2022-05-27,SPY,BTO,5,10.0,-50.0,Put,2022-05-27,400.0
2022-05-27,AMZN,STC,1,831.0,830.97,Call,2022-05-27,2300.0
2022-05-26,AMZN,BTO,1,385.0,-385.0,Call,2022-05-27,2300.0
2022-05-26,TSLA,STC,1,640.0,639.97,Call,2022-05-27,700.0
2022-05-26,BABA,STC,5,98.0,489.97,Call,2022-05-27,95.0
2022-05-25,NVDA,STC,1,267.0,266.98,Call,2022-05-27,185.0
2022-05-25,TSLA,BTO,1,459.99999999999994,-460.0,Call,2022-05-27,700.0
2022-05-24,BABA,BTO,5,50.0,-250.0,Call,2022-05-27,95.0
2022-05-24,DKS,BTO,5,10.0,-50.0,Put,2022-05-27,45.0
2022-05-24,NVDA,BTO,1,149.0,-149.0,Call,2022-05-27,185.0
2022-05-24,GOOGL,STC,1,800.0,799.97,Call,2022-05-27,2200.0
2022-05-24,GOOGL,BTO,1,650.0,-650.0,Call,2022-05-27,2200.0
2022-05-23,AMZN,STC,1,459.99999999999994,459.97,Call,2022-05-27,2300.0
2022-05-23,AMZN,BTO,1,575.0,-575.0,Call,2022-05-27,2300.0
2022-05-23,BBAI,BTO,1,75.0,-75.0,Call,2022-06-17,10.0
2022-05-20,IPOF,OEXP,2,0.0,0.0,Call,2022-05-20,11.0
2022-05-20,DUOL,OEXP,1,0.0,0.0,Put,2022-05-20,40.0
2022-05-20,CSCO,OEXP,50,0.0,0.0,Call,2022-05-20,45.0
2022-05-20,CSCO,STC,50,1.0,49.88,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,25,5.0,-125.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,11,5.0,-55.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,18,5.0,-90.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,1,5.0,-5.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,1,5.0,-5.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,14,5.0,-70.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,5,5.0,-25.0,Call,2022-05-20,45.0
2022-05-19,CSCO,BTO,25,5.0,-125.0,Call,2022-05-20,45.0
2022-05-19,ROST,STC,1,390.0,389.98,Put,2022-05-20,90.0
2022-05-18,ROST,STC,1,275.0,274.98,Put,2022-05-20,90.0
2022-05-18,ROST,BTO,2,170.0,-340.0,Put,2022-05-20,90.0
2022-05-11,SPY,OEXP,27,0.0,0.0,Call,2022-05-11,420.0
2022-05-11,DUOL,BTO,1,40.0,-40.0,Put,2022-05-20,40.0
2022-05-09,SPY,BTO,2,47.0,-94.0,Call,2022-05-11,420.0
2022-05-09,SPY,BTO,14,56.00000000000001,-784.0,Call,2022-05-11,420.0
2022-05-09,SPY,BTO,5,55.00000000000001,-275.0,Call,2022-05-11,420.0
2022-05-09,SPY,BTO,5,55.00000000000001,-275.0,Call,2022-05-11,420.0
2022-05-09,SPY,BTO,1,55.00000000000001,-55.0,Call,2022-05-11,420.0
2022-05-06,NFLX,OEXP,25,0.0,0.0,Call,2022-05-06,250.0
2022-05-02,NFLX,BTO,2,8.0,-16.0,Call,2022-05-06,250.0
2022-05-02,NFLX,BTO,4,8.0,-32.0,Call,2022-05-06,250.0
2022-05-02,NFLX,BTO,1,8.0,-8.0,Call,2022-05-06,250.0
2022-05-02,NFLX,BTO,1,8.0,-8.0,Call,2022-05-06,250.0
2022-05-02,NFLX,BTO,17,8.0,-136.0,Call,2022-05-06,250.0
2022-04-29,QCOM,OEXP,27,0.0,0.0,Put,2022-04-29,100.0
2022-04-27,QCOM,BTO,7,4.0,-28.0,Put,2022-04-29,100.0
2022-04-27,QCOM,BTO,19,4.0,-76.0,Put,2022-04-29,100.0
2022-04-27,QCOM,BTO,1,4.0,-4.0,Put,2022-04-29,100.0
2022-04-22,LRCX,OEXP,27,0.0,0.0,Put,2022-04-22,400.0
2022-04-20,IPOF,STC,5,32.0,159.98,Call,2022-05-20,12.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,4,12.0,-48.0,Put,2022-04-22,400.0
2022-04-20,LRCX,BTO,3,10.0,-30.0,Put,2022-04-22,400.0
2022-04-20,IPOF,STC,5,28.999999999999996,144.98,Call,2022-05-20,12.0
2022-04-19,IPOF,BTO,2,36.0,-72.0,Call,2022-05-20,11.0
2022-04-19,IPOF,BTO,9,26.0,-234.0,Call,2022-05-20,12.0
2022-04-19,IPOF,BTO,1,26.0,-26.0,Call,2022-05-20,12.0
2022-02-18,SHOP,OEXP,1,0.0,0.0,Call,2022-02-18,1200.0
2022-02-11,FB,OEXP,1,0.0,0.0,Call,2022-02-11,250.0
2022-02-11,FB,OEXP,1,0.0,0.0,Call,2022-02-11,240.0
2022-02-11,AMZN,STC,1,185.0,184.98,Call,2022-02-11,3170.0
2022-02-11,AMZN,BTO,1,274.0,-274.0,Call,2022-02-11,3170.0
2022-02-10,SHOP,BTO,1,380.0,-380.0,Call,2022-02-18,1200.0
2022-02-09,BKKT,STC,1,53.0,52.98,Call,2022-02-11,7.0
2022-02-09,GLD,STC,1,88.0,87.98,Call,2022-02-11,171.0
2022-02-08,GLD,STC,1,79.0,78.98,Call,2022-02-11,171.0
2022-02-07,GLD,BTO,2,69.0,-138.0,Call,2022-02-11,171.0
2022-02-07,FB,BTO,1,180.0,-180.0,Call,2022-02-11,240.0
2022-02-07,BKKT,STC,4,26.0,103.98,Call,2022-02-11,7.0
2022-02-07,BKKT,STC,2,33.0,65.98,Call,2022-02-11,7.0
2022-02-07,BKKT,STC,3,33.0,98.98,Call,2022-02-11,7.0
2022-02-07,BKKT,BTO,6,34.0,-204.0,Call,2022-02-11,7.0
2022-02-07,BKKT,BTO,4,34.0,-136.0,Call,2022-02-11,7.0
2022-02-07,FB,STC,2,99.0,197.98,Call,2022-02-11,250.0
2022-02-07,FB,BTO,1,154.0,-154.0,Call,2022-02-11,250.0
2022-02-07,DWAC,STC,1,450.0,449.98,Call,2022-02-11,100.0
2022-02-04,SBUX,OEXP,1,0.0,0.0,Put,2022-02-04,90.0
2022-02-04,FB,BTO,1,310.0,-310.0,Call,2022-02-11,250.0
2022-02-04,DWAC,BTO,1,242.0,-242.0,Call,2022-02-11,100.0
2022-02-04,FB,BTO,1,390.0,-390.0,Call,2022-02-11,250.0
2022-02-03,FB,STC,2,124.0,247.98,Call,2022-02-11,270.0
2022-02-03,FB,BTO,1,124.0,-124.0,Call,2022-02-11,270.0
2022-02-03,U,STC,1,625.0,624.98,Put,2022-02-04,90.0
2022-02-03,FB,BTO,1,250.0,-250.0,Call,2022-02-11,270.0
2022-02-03,JPM,STC,1,80.0,79.98,Call,2022-02-04,150.0
2022-02-03,QCOM,STC,1,42.0,41.98,Put,2022-02-04,170.0
2022-02-02,QCOM,BTO,1,224.00000000000003,-224.0,Put,2022-02-04,170.0
2022-02-02,JPM,BTO,1,112.99999999999999,-113.0,Call,2022-02-04,150.0
2022-02-02,SHOP,STC,1,330.0,329.98,Put,2022-02-04,800.0
2022-02-02,SHOP,BTO,1,370.0,-370.0,Put,2022-02-04,800.0
2022-02-02,U,BTO,1,152.0,-152.0,Put,2022-02-04,90.0
2022-01-31,SPY,OEXP,1,0.0,0.0,Put,2022-01-31,420.0
2022-01-31,SBUX,BTO,1,45.0,-45.0,Put,2022-02-04,90.0
2022-01-28,SHOP,OEXP,1,0.0,0.0,Call,2022-01-28,1000.0
2022-01-28,AAPL,STC,1,12.0,11.98,Call,2022-01-28,170.0
2022-01-28,AAPL,STC,1,46.0,45.98,Call,2022-01-28,170.0
2022-01-28,AMZN,STC,1,710.0,709.98,Call,2022-01-28,2850.0
2022-01-28,AMZN,BTO,1,550.0,-550.0,Call,2022-01-28,2850.0
2022-01-28,AMZN,STC,1,259.0,258.98,Call,2022-01-28,2900.0
2022-01-28,AAPL,STC,1,51.0,50.98,Call,2022-01-28,170.0
2022-01-27,AMZN,BTO,1,365.0,-365.0,Call,2022-01-28,2900.0
2022-01-27,SPY,BTO,1,236.0,-236.0,Put,2022-01-31,420.0
2022-01-27,AAPL,STC,3,42.0,125.98,Call,2022-01-28,170.0
2022-01-27,AAPL,STC,2,42.0,83.98,Call,2022-01-28,170.0
2022-01-27,AAPL,STC,2,47.0,93.98,Call,2022-01-28,170.0
2022-01-27,AAPL,STC,3,42.0,125.98,Call,2022-01-28,170.0
2022-01-27,AAPL,BTO,8,34.0,-272.0,Call,2022-01-28,170.0
2022-01-27,TSLA,STC,1,660.0,659.98,Put,2022-01-28,820.0
2022-01-27,TSLA,BTO,1,550.0,-550.0,Put,2022-01-28,820.0
2022-01-27,SHOP,BTO,1,200.0,-200.0,Call,2022-01-28,1000.0
2022-01-26,AAPL,STC,1,125.0,124.98,Call,2022-01-28,170.0
2022-01-26,AAPL,STC,1,125.0,124.98,Call,2022-01-28,170.0
2022-01-26,RBLX,STC,1,242.0,241.98,Call,2022-01-28,70.0
2022-01-24,RBLX,BTO,1,257.0,-257.0,Call,2022-01-28,70.0
2022-01-24,AAPL,BTO,2,79.0,-158.0,Call,2022-01-28,170.0
2022-01-21,BYSI,OEXP,2,0.0,0.0,Call,2022-01-21,65.0
2022-01-21,AG,OEXP,5,0.0,0.0,Call,2022-01-21,12.0
2022-01-21,ESSC,OEXP,1,0.0,0.0,Call,2022-01-21,25.0
2022-01-21,GS,OEXP,1,0.0,0.0,Call,2022-01-21,415.0
2022-01-21,EVTL,OEXP,4,0.0,0.0,Call,2022-01-21,12.5
2022-01-21,F,OEXP,5,0.0,0.0,Call,2022-01-21,28.0
2022-01-21,AAPL,BTO,5,231.0,-1155.0,Call,2022-01-28,170.0
2022-01-20,QQQ,STC,1,112.99999999999999,112.98,Put,2022-01-21,367.0
2022-01-20,QQQ,BTO,1,132.0,-132.0,Put,2022-01-21,367.0
2022-01-20,AG,STC,5,22.0,109.98,Call,2022-01-21,12.0
2022-01-20,EVTL,STC,3,15.0,44.98,Call,2022-01-21,12.5
2022-01-20,EVTL,STC,3,15.0,44.98,Call,2022-01-21,12.5
2022-01-20,AG,STC,1,28.000000000000004,27.98,Call,2022-01-21,12.0
2022-01-20,AG,STC,1,28.000000000000004,27.98,Call,2022-01-21,12.0
2022-01-20,AG,STC,1,28.000000000000004,27.98,Call,2022-01-21,12.0
